"Iterations","Rewards","Time","Steps"
"5503","-5.21","1382","23"
"5504","4.56","1127","46"
"5505","4.4399999999999995","1274","58"
"5506","4.68","1232","34"
"5507","4.209999999999999","1226","81"
"5508","4.86","1231","16"
"5509","4.82","1185","20"
"5510","4.7","1160","32"
"5511","4.6899999999999995","1195","33"
"5512","4.43","1125","59"
"5513","-5.790000000000001","1221","81"
"5514","4.609999999999999","1151","41"
"5515","-5.21","1201","23"
"5516","4.8","1138","22"
"5517","4.74","1209","28"
"5518","4.62","1200","40"
"5519","4.78","1113","24"
"5520","4.3999999999999995","1288","62"
"5521","4.529999999999999","1163","49"
"5522","4.609999999999999","1205","41"
"5523","4.75","1092","27"
"5524","3.869999999999999","1209","115"
"5525","4.58","1215","44"
"5526","4.64","1078","38"
"5527","-5.470000000000001","1181","49"
"5528","4.359999999999999","1205","66"
"5529","4.54","1145","48"
"5530","4.76","1176","26"
"5531","4.67","1078","35"
"5532","4.72","1118","30"
"5533","4.75","1208","27"
"5534","4.159999999999999","1104","86"
"5535","4.6899999999999995","1080","33"
"5536","4.79","1128","23"
"5537","4.84","1122","18"
"5538","4.7","1109","32"
"5539","3.4799999999999986","1229","154"
"5540","4.74","1119","28"
"5541","4.47","1127","55"
"5542","4.79","1040","23"
"5543","-5.3500000000000005","1205","37"
"5544","4.52","1134","50"
"5545","4.71","1132","31"
"5546","-5.23","1226","25"
"5547","4.569999999999999","1133","45"
"5548","-15.08999999999983","1078","1011"
"5549","-5.17","1142","19"
"5550","-6.030000000000001","1154","105"
"5551","4.78","1201","24"
"5552","4.81","1183","21"
"5553","4.66","1215","36"
"5554","-5.16","1202","18"
"5555","4.82","1190","20"
"5556","4.31","1191","71"
"5557","4.68","1121","34"
"5558","3.549999999999999","1098","147"
"5559","4.069999999999999","1173","95"
"5560","3.1499999999999986","1208","187"
"5561","4.43","1186","59"
"5562","4.6499999999999995","1096","37"
"5563","4.85","1135","17"
"5564","4.4399999999999995","1126","58"
"5565","4.68","1194","34"
"5566","4.6899999999999995","1183","33"
"5567","-5.24","1161","26"
"5568","4.319999999999999","1102","70"
"5569","4.77","1183","25"
"5570","4.83","1264","19"
"5571","4.75","1212","27"
"5572","4.47","1177","55"
"5573","-5.53","1137","55"
"5574","4.83","1149","19"
"5575","4.81","1208","21"
"5576","4.79","1188","23"
"5577","-5.5200000000000005","1179","54"
"5578","-5.19","1159","21"
"5579","4.359999999999999","1171","66"
"5580","4.4799999999999995","1182","54"
"5581","4.239999999999999","1165","78"
"5582","4.8","1143","22"
"5583","4.74","1184","28"
"5584","4.82","1135","20"
"5585","4.569999999999999","1106","45"
"5586","-5.69","1206","71"
"5587","-5.4","1155","42"
"5588","4.78","1167","24"
"5589","-5.5200000000000005","1157","54"
"5590","4.68","1130","34"
"5591","-5.19","1104","21"
"5592","2.890000000000001","1197","213"
"5593","-5.38","1147","40"
"5594","4.84","1186","18"
"5595","-0.14999999999993463","1200","517"
"5596","4.279999999999999","1161","74"
"5597","4.6899999999999995","1180","33"
"5598","4.049999999999999","1143","97"
"5599","4.76","1110","26"
"5600","3.539999999999999","1121","148"
"5601","4.83","1124","19"
"5602","-5.24","1130","26"
"5603","4.79","1185","23"
"5604","4.81","1217","21"
"5605","-5.74","1271","76"
"5606","4.82","1158","20"
"5607","-5.26","1257","28"
"5608","4.68","1207","34"
"5609","4.75","1216","27"
"5610","4.75","1192","27"
"5611","4.68","1227","34"
"5612","4.74","1219","28"
"5613","4.18","1118","84"
"5614","4.68","1209","34"
"5615","4.66","1183","36"
"5616","4.71","1053","31"
"5617","4.4399999999999995","1185","58"
"5618","4.85","1148","17"
"5619","4.8","1108","22"
"5620","-5.57","1198","59"
"5621","3.3999999999999986","1217","162"
"5622","4.62","1147","40"
"5623","-5.25","1202","27"
"5624","1.720000000000026","1101","330"
"5625","4.7299999999999995","1174","29"
"5626","4.66","1189","36"
"5627","4.079999999999999","1164","94"
"5628","4.81","1170","21"
"5629","4.77","1199","25"
"5630","4.68","1150","34"
"5631","4.59","1151","43"
"5632","4.71","1226","31"
"5633","4.78","1157","24"
"5634","4.4399999999999995","1272","58"
"5635","-6.280000000000001","1191","130"
"5636","4.6899999999999995","1278","33"
"5637","-5.2700000000000005","1260","29"
"5638","-5.32","1237","34"
"5639","4.75","1259","27"
"5640","4.449999999999999","1276","57"
"5641","4.369999999999999","1261","65"
"5642","4.77","1320","25"
"5643","1.720000000000026","1216","330"
"5644","-5.24","1272","26"
"5645","4.78","1196","24"
"5646","3.919999999999999","1137","110"
"5647","-6.1000000000000005","1156","112"
"5648","4.77","1144","25"
"5649","4.609999999999999","1171","41"
"5650","4.79","1119","23"
"5651","-5.24","1195","26"
"5652","4.76","1146","26"
"5653","4.7299999999999995","1221","29"
"5654","4.66","1196","36"
"5655","4.64","1094","38"
"5656","4.78","1097","24"
"5657","4.79","1177","23"
"5658","4.55","1132","47"
"5659","4.47","1088","55"
"5660","4.35","1131","67"
"5661","4.7299999999999995","1177","29"
"5662","4.18","1204","84"
"5663","4.74","1091","28"
"5664","4.77","1194","25"
"5665","4.82","1222","20"
"5666","-5.57","1161","59"
"5667","3.1999999999999984","1135","182"
"5668","4.42","1098","60"
"5669","3.9499999999999993","1292","107"
"5670","4.569999999999999","1271","45"
"5671","-5.2","1233","22"
"5672","4.529999999999999","1166","49"
"5673","4.68","1194","34"
"5674","4.77","1197","25"
"5675","4.76","1158","26"
"5676","3.9699999999999993","1166","105"
"5677","4.78","1174","24"
"5678","-5.54","1207","56"
"5679","4.79","1179","23"
"5680","4.78","1158","24"
"5681","-6.190000000000001","1166","121"
"5682","-6.090000000000001","1215","111"
"5683","4.159999999999999","1123","86"
"5684","-12.74999999999988","1310","777"
"5685","4.81","1262","21"
"5686","3.9899999999999993","1236","103"
"5687","4.66","1085","36"
"5688","4.67","1180","35"
"5689","4.78","1314","24"
"5690","4.76","1711","26"
"5691","4.42","1648","60"
"5692","4.199999999999999","1562","82"
"5693","4.71","1467","31"
"5694","4.81","1253","21"
"5695","3.629999999999999","1488","139"
"5696","4.14","1553","88"
"5697","4.7299999999999995","1597","29"
"5698","4.319999999999999","1349","70"
"5699","4.35","1188","67"
"5700","4.27","1331","75"
"5701","-5.42","1209","44"
"5702","4.25","1218","77"
"5703","4.6499999999999995","1196","37"
"5704","4.77","1192","25"
"5705","4.72","1150","30"
"5706","2.1700000000000164","1264","285"
"5707","4.75","1121","27"
"5708","3.609999999999999","1147","141"
"5709","-7.499999999999991","1153","252"
"5710","4.71","1166","31"
"5711","4.76","1148","26"
"5712","4.029999999999999","1177","99"
"5713","4.369999999999999","1115","65"
"5714","4.7","1282","32"
"5715","4.64","1283","38"
"5716","4.67","1212","35"
"5717","3.9699999999999993","1155","105"
"5718","3.579999999999999","1200","144"
"5719","4.7","1174","32"
"5720","4.85","1677","17"
"5721","4.449999999999999","1215","57"
"5722","4.77","1230","25"
"5723","4.069999999999999","1188","95"
"5724","4.6899999999999995","1280","33"
"5725","4.5","1246","52"
"5726","4.82","1214","20"
"5727","4.3999999999999995","1200","62"
"5728","3.4799999999999986","1224","154"
"5729","4.7299999999999995","1277","29"
"5730","-2.23999999999989","1166","726"
"5731","-5.21","1281","23"
"5732","4.289999999999999","1182","73"
"5733","4.78","1214","24"
"5734","-5.44","1181","46"
"5735","4.72","1173","30"
"5736","4.67","1151","35"
"5737","4.47","1228","55"
"5738","4.71","1193","31"
"5739","4.81","1212","21"
"5740","-5.26","1201","28"
"5741","4.77","1197","25"
"5742","4.7299999999999995","1153","29"
"5743","4.72","1262","30"
"5744","4.7299999999999995","1199","29"
"5745","4.52","1178","50"
"5746","4.72","1150","30"
"5747","4.66","1244","36"
"5748","-5.9","1273","92"
"5749","-5.3100000000000005","1292","33"
"5750","-13.769999999999857","1148","879"
"5751","4.78","1224","24"
"5752","-5.3100000000000005","1270","33"
"5753","4.66","1283","36"
"5754","4.68","1125","34"
"5755","4.77","1243","25"
"5756","-6.830000000000002","1232","185"
"5757","4.7","1209","32"
"5758","3.5199999999999987","1217","150"
"5759","3.9099999999999993","1153","111"
"5760","-6.440000000000001","1287","146"
"5761","-5.24","1271","26"
"5762","4.74","1170","28"
"5763","4.79","1108","23"
"5764","-5.32","1279","34"
"5765","4.84","1307","18"
"5766","4.7","1236","32"
"5767","4.72","1180","30"
"5768","4.74","1186","28"
"5769","4.85","1221","17"
"5770","4.72","1313","30"
"5771","4.77","1256","25"
"5772","4.6","1161","42"
"5773","4.68","1147","34"
"5774","4.75","1324","27"
"5775","-5.3100000000000005","1231","33"
"5776","4.1899999999999995","1247","83"
"5777","4.74","1265","28"
"5778","-5.6000000000000005","1190","62"
"5779","4.78","1286","24"
"5780","1.5500000000000296","1209","347"
"5781","4.6","1192","42"
"5782","4.77","1143","25"
"5783","4.82","1172","20"
"5784","-8.719999999999965","1110","374"
"5785","4.75","1249","27"
"5786","4.64","1199","38"
"5787","3.7399999999999993","1293","128"
"5788","4.79","1175","23"
"5789","4.67","1186","35"
"5790","-7.889999999999983","1248","291"
"5791","4.76","1144","26"
"5792","4.58","1240","44"
"5793","-5.960000000000001","1282","98"
"5794","4.7","1095","32"
"5795","4.82","1243","20"
"5796","3.9499999999999993","1166","107"
"5797","2.0800000000000183","1224","294"
"5798","4.609999999999999","1278","41"
"5799","4.82","1236","20"
"5800","4.71","1224","31"
"5801","3.609999999999999","1243","141"
"5802","4.6899999999999995","1174","33"
"5803","4.82","1168","20"
"5804","3.719999999999999","1241","130"
"5805","4.1","1224","92"
"5806","4.68","1163","34"
"5807","-5.26","1248","28"
"5808","4.71","1302","31"
"5809","4.77","1293","25"
"5810","4.119999999999999","1173","90"
"5811","4.79","1191","23"
"5812","4.76","1188","26"
"5813","4.8","1234","22"
"5814","4.85","1221","17"
"5815","4.66","1237","36"
"5816","4.71","1184","31"
"5817","4.74","1201","28"
"5818","4.7299999999999995","1285","29"
"5819","4.68","1299","34"
"5820","4.81","1254","21"
"5821","-6.740000000000001","1208","176"
"5822","-6.390000000000001","1196","141"
"5823","4.79","1217","23"
"5824","-5.62","1187","64"
"5825","4.82","1184","20"
"5826","0.17000000000005855","1197","485"
"5827","4.67","1219","35"
"5828","4.64","1296","38"
"5829","4.31","1233","71"
"5830","4.76","1231","26"
"5831","4.77","1189","25"
"5832","4.55","1358","47"
"5833","4.74","1277","28"
"5834","4.62","1275","40"
"5835","4.42","1206","60"
"5836","3.8199999999999994","1284","120"
"5837","4.3","1174","72"
"5838","4.369999999999999","1264","65"
"5839","2.140000000000017","1226","288"
"5840","4.63","1296","39"
"5841","2.430000000000011","1271","259"
"5842","4.75","1178","27"
"5843","3.9499999999999993","1255","107"
"5844","4.74","1228","28"
"5845","3.5599999999999987","1247","146"
"5846","-5.19","1268","21"
"5847","-5.22","1132","24"
"5848","4.81","1258","21"
"5849","4.8","1194","22"
"5850","4.6499999999999995","1191","37"
"5851","4.7299999999999995","1176","29"
"5852","4.319999999999999","1238","70"
"5853","4.72","1199","30"
"5854","4.75","1192","27"
"5855","4.8","1252","22"
"5856","-5.3","1184","32"
"5857","4.71","1261","31"
"5858","4.72","1198","30"
"5859","-5.38","1172","40"
"5860","4.63","1215","39"
"5861","4.59","1272","43"
"5862","3.569999999999999","1296","145"
"5863","-5.2700000000000005","1112","29"
"5864","0.9600000000000417","1267","406"
"5865","1.5600000000000294","1230","346"
"5866","4.67","1232","35"
"5867","4.76","1219","26"
"5868","-5.62","1283","64"
"5869","4.449999999999999","1131","57"
"5870","4.71","1298","31"
"5871","4.7","1246","32"
"5872","4.75","1171","27"
"5873","4.83","1324","19"
"5874","-5.390000000000001","1268","41"
"5875","4.46","1243","56"
"5876","4.79","1347","23"
"5877","4.85","1191","17"
"5878","4.76","1207","26"
"5879","4.5","1155","52"
"5880","4.5","1268","52"
"5881","-5.36","1255","38"
"5882","4.78","1197","24"
"5883","4.3999999999999995","1210","62"
"5884","4.75","1231","27"
"5885","4.77","1243","25"
"5886","4.82","1205","20"
"5887","4.79","1230","23"
"5888","-8.099999999999978","1114","312"
"5889","4.75","1203","27"
"5890","-5.34","1277","36"
"5891","4.6","1172","42"
"5892","4.33","1295","69"
"5893","4.8","1172","22"
"5894","-5.17","1211","19"
"5895","4.289999999999999","1392","73"
"5896","4.84","1234","18"
"5897","4.3999999999999995","1294","62"
"5898","-0.599999999999925","1227","562"
"5899","4.06","1223","96"
"5900","-5.29","1184","31"
"5901","-5.1","1251","12"
"5902","4.069999999999999","1254","95"
"5903","-5.470000000000001","1331","49"
"5904","4.569999999999999","1427","45"
"5905","4.54","1342","48"
"5906","4.77","1299","25"
"5907","4.7","1383","32"
"5908","4.609999999999999","1440","41"
"5909","4.55","1335","47"
"5910","4.6499999999999995","1220","37"
"5911","-5.29","1400","31"
"5912","-5.22","1257","24"
"5913","4.84","1168","18"
"5914","4.75","1221","27"
"5915","4.56","1205","46"
"5916","4.77","1162","25"
"5917","4.75","1202","27"
"5918","4.7","1266","32"
"5919","-5.45","1227","47"
"5920","4.64","1233","38"
"5921","4.529999999999999","1221","49"
"5922","4.58","1267","44"
"5923","-5.2","1273","22"
"5924","4.52","1185","50"
"5925","4.569999999999999","1223","45"
"5926","4.71","1235","31"
"5927","3.1199999999999983","1143","190"
"5928","4.109999999999999","1229","91"
"5929","-5.34","1317","36"
"5930","-5.390000000000001","1271","41"
"5931","-5.18","1234","20"
"5932","4.79","1242","23"
"5933","4.62","1253","40"
"5934","4.82","1323","20"
"5935","-5.18","1287","20"
"5936","4.74","1320","28"
"5937","4.76","1227","26"
"5938","4.59","1226","43"
"5939","4.77","1238","25"
"5940","4.17","1230","85"
"5941","4.75","1209","27"
"5942","4.78","1248","24"
"5943","4.81","1252","21"
"5944","4.069999999999999","1185","95"
"5945","4.76","1270","26"
"5946","-5.19","1268","21"
"5947","4.72","1168","30"
"5948","4.78","1198","24"
"5949","4.63","1255","39"
"5950","4.56","1166","46"
"5951","4.5","1174","52"
"5952","4.82","1159","20"
"5953","-5.3","1240","32"
"5954","4.81","1218","21"
"5955","4.74","1125","28"
"5956","4.6899999999999995","1179","33"
"5957","-5.390000000000001","1190","41"
"5958","-5.950000000000001","1213","97"
"5959","4.47","1222","55"
"5960","4.51","1235","51"
"5961","4.02","1187","100"
"5962","4.7","1250","32"
"5963","4.54","1243","48"
"5964","4.77","1502","25"
"5965","4.78","1195","24"
"5966","4.43","1324","59"
"5967","4.74","1215","28"
"5968","3.639999999999999","1160","138"
"5969","4.67","1262","35"
"5970","-6.190000000000001","1156","121"
"5971","4.6499999999999995","1196","37"
"5972","4.72","1293","30"
"5973","-5.26","1250","28"
"5974","4.67","1282","35"
"5975","4.4399999999999995","1216","58"
"5976","-5.26","1251","28"
"5977","4.51","1178","51"
"5978","4.79","1187","23"
"5979","4.71","1185","31"
"5980","-5.32","1138","34"
"5981","-5.33","1199","35"
"5982","4.84","1171","18"
"5983","4.63","1183","39"
"5984","4.81","1258","21"
"5985","4.75","1249","27"
"5986","4.66","1183","36"
"5987","4.77","1278","25"
"5988","4.09","1232","93"
"5989","4.069999999999999","1258","95"
"5990","4.71","1231","31"
"5991","-6.380000000000001","1176","140"
"5992","4.31","1264","71"
"5993","4.56","1185","46"
"5994","4.76","1185","26"
"5995","4.63","1264","39"
"5996","4.66","1194","36"
"5997","-6.950000000000001","1237","197"
"5998","-6.1000000000000005","1261","112"
"5999","4.72","1321","30"
"6000","4.81","1391","21"
"6001","4.75","1386","27"
"6002","4.47","1292","55"
"6003","-5.7700000000000005","1276","79"
"6004","4.6899999999999995","1214","33"
"6005","4.39","1249","63"
"6006","4.64","1215","38"
"6007","-5.18","1240","20"
"6008","4.72","1166","30"
"6009","4.52","1172","50"
"6010","4.72","1308","30"
"6011","4.55","1249","47"
"6012","-5.19","1281","21"
"6013","-5.29","1242","31"
"6014","4.79","1231","23"
"6015","4.8","1280","22"
"6016","4.43","1236","59"
"6017","4.85","1317","17"
"6018","-5.91","1172","93"
"6019","-5.2","1313","22"
"6020","-6.630000000000001","1169","165"
"6021","4.67","1181","35"
"6022","4.72","1261","30"
"6023","4.64","1220","38"
"6024","-5.54","1235","56"
"6025","3.8199999999999994","1275","120"
"6026","3.629999999999999","1373","139"
"6027","4.1499999999999995","1207","87"
"6028","3.689999999999999","1291","133"
"6029","4.74","1321","28"
"6030","-7.279999999999996","1263","230"
"6031","4.7299999999999995","1234","29"
"6032","4.6499999999999995","1315","37"
"6033","4.76","1177","26"
"6034","4.82","1218","20"
"6035","4.83","1236","19"
"6036","4.63","1369","39"
"6037","-7.050000000000001","1200","207"
"6038","4.8","1231","22"
"6039","4.67","1259","35"
"6040","3.689999999999999","1252","133"
"6041","-5.800000000000001","1213","82"
"6042","3.669999999999999","1213","135"
"6043","4.7299999999999995","1269","29"
"6044","4.7","1224","32"
"6045","4.43","1224","59"
"6046","4.68","1254","34"
"6047","4.82","1262","20"
"6048","4.78","1213","24"
"6049","4.71","1296","31"
"6050","4.72","1244","30"
"6051","4.74","1212","28"
"6052","-5.44","1232","46"
"6053","4.77","1177","25"
"6054","4.78","1222","24"
"6055","3.6999999999999993","1227","132"
"6056","4.8","1244","22"
"6057","-5.48","1295","50"
"6058","3.729999999999999","1181","129"
"6059","-5.550000000000001","1332","57"
"6060","-5.2700000000000005","1310","29"
"6061","4.82","1186","20"
"6062","4.71","1237","31"
"6063","4.74","1272","28"
"6064","4.359999999999999","1364","66"
"6065","4.84","1306","18"
"6066","-5.19","1297","21"
"6067","4.78","1768","24"
"6068","4.83","1429","19"
"6069","4.78","1322","24"
"6070","4.58","1418","44"
"6071","3.469999999999999","1378","155"
"6072","4.049999999999999","-987","97"
"6073","4.6499999999999995","1447","37"
"6074","4.68","1327","34"
"6075","-5.430000000000001","1228","45"
"6076","4.49","1350","53"
"6077","4.35","1368","67"
"6078","4.78","1584","24"
"6079","-5.2700000000000005","1411","29"
"6080","4.67","1666","35"
"6081","4.7299999999999995","1288","29"
"6082","4.029999999999999","1355","99"
"6083","4.72","1287","30"
"6084","4.43","1349","59"
"6085","4.7299999999999995","1433","29"
"6086","-5.34","1283","36"
"6087","4.75","1180","27"
"6088","4.79","1199","23"
"6089","4.78","1281","24"
"6090","-5.23","1209","25"
"6091","3.589999999999999","1341","143"
"6092","4.6899999999999995","1297","33"
"6093","4.81","1211","21"
"6094","4.75","1309","27"
"6095","4.029999999999999","1302","99"
"6096","4.66","1196","36"
"6097","4.26","1294","76"
"6098","4.71","1289","31"
"6099","4.6499999999999995","1310","37"
"6100","4.279999999999999","1309","74"
"6101","-7.529999999999777","1303","1255"
"6102","-5.32","1515","34"
"6103","-5.2700000000000005","1531","29"
"6104","4.6","1354","42"
"6105","4.54","1331","48"
"6106","4.67","1446","35"
"6107","-5.37","1456","39"
"6108","4.58","1523","44"
"6109","4.77","1711","25"
"6110","4.66","1562","36"
"6111","2.4800000000000098","1342","254"
"6112","4.47","1428","55"
"6113","-5.67","1410","69"
"6114","4.8","1216","22"
"6115","-22.569999999999947","1194","1759"
"6116","-5.29","1303","31"
"6117","3.959999999999999","1260","106"
"6118","-5.2700000000000005","1415","29"
"6119","4.74","1384","28"
"6120","-0.8399999999999199","1228","586"
"6121","3.9099999999999993","1390","111"
"6122","4.68","1277","34"
"6123","-5.17","1303","19"
"6124","4.71","1340","31"
"6125","4.74","1671","28"
"6126","4.85","1571","17"
"6127","3.5599999999999987","1636","146"
"6128","4.75","1491","27"
"6129","4.58","1440","44"
"6130","4.78","1470","24"
"6131","4.4399999999999995","1378","58"
"6132","4.289999999999999","1565","73"
"6133","3.1299999999999986","1442","189"
"6134","4.279999999999999","1522","74"
"6135","4.74","1430","28"
"6136","4.83","1651","19"
"6137","4.84","1385","18"
"6138","4.39","1340","63"
"6139","4.7299999999999995","1337","29"
"6140","-5.3","1472","32"
"6141","4.63","1453","39"
"6142","4.71","1348","31"
"6143","2.6800000000000055","1383","234"
"6144","-5.78","1534","80"
"6145","4.27","1306","75"
"6146","4.75","1436","27"
"6147","4.7299999999999995","1300","29"
"6148","2.979999999999999","1195","204"
"6149","3.869999999999999","1240","115"
"6150","4.82","1331","20"
"6151","4.59","1285","43"
"6152","4.079999999999999","1281","94"
"6153","2.5000000000000093","1370","252"
"6154","4.569999999999999","1323","45"
"6155","4.3","1322","72"
"6156","4.64","1237","38"
"6157","4.84","1334","18"
"6158","4.56","1221","46"
"6159","4.7299999999999995","1270","29"
"6160","4.71","1267","31"
"6161","4.8","1287","22"
"6162","4.77","1243","25"
"6163","4.34","1339","68"
"6164","4.609999999999999","1382","41"
"6165","3.3999999999999986","1416","162"
"6166","4.77","1327","25"
"6167","-5.33","1234","35"
"6168","4.7299999999999995","1262","29"
"6169","4.4799999999999995","1363","54"
"6170","4.85","1226","17"
"6171","4.75","1443","27"
"6172","-5.2700000000000005","1420","29"
"6173","3.579999999999999","1316","144"
"6174","4.6899999999999995","1369","33"
"6175","4.7299999999999995","1358","29"
"6176","4.6499999999999995","1228","37"
"6177","4.55","1291","47"
"6178","4.09","1327","93"
"6179","4.79","1232","23"
"6180","4.319999999999999","1298","70"
"6181","4.77","1282","25"
"6182","4.55","1238","47"
"6183","-5.680000000000001","1275","70"
"6184","4.79","1203","23"
"6185","-5.25","1262","27"
"6186","3.809999999999999","1233","121"
"6187","-5.15","1152","17"
"6188","-7.639999999999988","1252","266"
"6189","3.879999999999999","1201","114"
"6190","-5.21","1322","23"
"6191","4.83","1273","19"
"6192","4.77","1529","25"
"6193","3.9099999999999993","1253","111"
"6194","4.49","1225","53"
"6195","4.01","1242","101"
"6196","4.67","1242","35"
"6197","4.82","1195","20"
"6198","4.79","1324","23"
"6199","4.279999999999999","1198","74"
"6200","4.75","1228","27"
"6201","4.609999999999999","1276","41"
"6202","4.79","1317","23"
"6203","4.85","1322","17"
"6204","-5.32","1216","34"
"6205","-6.370000000000001","1233","139"
"6206","-5.25","1266","27"
"6207","-5.5200000000000005","1337","54"
"6208","4.7","1313","32"
"6209","-5.38","1306","40"
"6210","4.8","1273","22"
"6211","-5.36","1266","38"
"6212","3.8599999999999994","1268","116"
"6213","4.77","1279","25"
"6214","4.35","1202","67"
"6215","4.14","1377","88"
"6216","4.82","1283","20"
"6217","4.66","1271","36"
"6218","4.79","1269","23"
"6219","-8.109999999999978","1262","313"
"6220","4.39","1245","63"
"6221","4.47","1237","55"
"6222","4.069999999999999","1282","95"
"6223","4.66","1262","36"
"6224","4.78","1274","24"
"6225","-5.790000000000001","1390","81"
"6226","4.76","1585","26"
"6227","4.7299999999999995","1637","29"
"6228","4.72","1414","30"
"6229","-5.38","1352","40"
"6230","4.71","1316","31"
"6231","-5.32","1238","34"
"6232","4.529999999999999","1263","49"
"6233","-6.300000000000001","1439","132"
"6234","4.81","1402","21"
"6235","4.6899999999999995","1237","33"
"6236","-8.429999999999971","1309","345"
"6237","4.82","1220","20"
"6238","4.77","1257","25"
"6239","4.78","1253","24"
"6240","4.43","1397","59"
"6241","-5.18","1462","20"
"6242","4.56","1377","46"
"6243","4.77","1401","25"
"6244","4.6","1398","42"
"6245","4.78","1280","24"
"6246","4.43","1366","59"
"6247","4.83","1350","19"
"6248","4.6899999999999995","1370","33"
"6249","4.529999999999999","1341","49"
"6250","-5.6000000000000005","1349","62"
"6251","4.529999999999999","1330","49"
"6252","4.6899999999999995","1278","33"
"6253","3.9299999999999993","1481","109"
"6254","4.119999999999999","1400","90"
"6255","-5.58","1315","60"
"6256","-5.19","1277","21"
"6257","4.4799999999999995","1356","54"
"6258","-5.49","1260","51"
"6259","-5.430000000000001","1225","45"
"6260","4.84","1321","18"
"6261","-7.639999999999988","1300","266"
"6262","4.68","1327","34"
"6263","4.77","1430","25"
"6264","4.1","1239","92"
"6265","-5.960000000000001","1259","98"
"6266","4.83","1306","19"
"6267","-5.29","1294","31"
"6268","4.5","1685","52"
"6269","4.82","1625","20"
"6270","-5.2700000000000005","1459","29"
"6271","4.78","1510","24"
"6272","4.66","1359","36"
"6273","-6.040000000000001","1489","106"
"6274","4.58","1371","44"
"6275","4.83","1623","19"
"6276","4.38","1297","64"
"6277","4.7","1330","32"
"6278","-5.23","1305","25"
"6279","4.67","1281","35"
"6280","-5.33","1353","35"
"6281","4.5","1262","52"
"6282","-5.29","1292","31"
"6283","-5.49","1547","51"
"6284","-5.2","1335","22"
"6285","4.81","1405","21"
"6286","4.67","1479","35"
"6287","-5.45","1414","47"
"6288","-5.78","1516","80"
"6289","-5.19","1485","21"
"6290","-5.5","1439","52"
"6291","4.52","1454","50"
"6292","-5.26","1528","28"
"6293","4.74","1474","28"
"6294","-5.960000000000001","1405","98"
"6295","4.41","1430","61"
"6296","-5.24","1447","26"
"6297","4.41","1439","61"
"6298","4.2299999999999995","1242","79"
"6299","-5.33","1304","35"
"6300","4.82","1332","20"
"6301","3.629999999999999","1356","139"
"6302","4.52","1416","50"
"6303","4.6","1274","42"
"6304","4.6","1530","42"
"6305","-6.050000000000001","1350","107"
"6306","-1.7899999999998997","1358","681"
"6307","4.79","1535","23"
"6308","4.75","1474","27"
"6309","-5.29","1352","31"
"6310","-7.629999999999988","1398","265"
"6311","4.609999999999999","1283","41"
"6312","-6.270000000000001","1551","129"
"6313","4.79","1465","23"
"6314","-5.3500000000000005","1338","37"
"6315","4.5","1413","52"
"6316","4.77","1298","25"
"6317","4.83","1312","19"
"6318","4.109999999999999","1335","91"
"6319","4.369999999999999","1562","65"
"6320","4.42","1283","60"
"6321","4.52","1312","50"
"6322","4.1499999999999995","1286","87"
"6323","-0.0199999999999374","1261","504"
"6324","4.1","1298","92"
"6325","4.81","1210","21"
"6326","4.75","1299","27"
"6327","4.62","1214","40"
"6328","4.83","1302","19"
"6329","3.609999999999999","1301","141"
"6330","-5.22","1377","24"
"6331","4.43","1364","59"
"6332","3.9799999999999995","1300","104"
"6333","4.55","1243","47"
"6334","4.74","1319","28"
"6335","4.81","1465","21"
"6336","3.679999999999999","1523","134"
"6337","4.049999999999999","1267","97"
"6338","4.209999999999999","1387","81"
"6339","3.6999999999999993","1309","132"
"6340","4.77","1376","25"
"6341","4.56","1316","46"
"6342","4.6499999999999995","1310","37"
"6343","4.8","1279","22"
"6344","4.6499999999999995","1298","37"
"6345","4.64","1285","38"
"6346","4.62","1351","40"
"6347","4.39","1427","63"
"6348","4.68","1404","34"
"6349","4.079999999999999","1365","94"
"6350","4.75","1440","27"
"6351","4.67","1366","35"
"6352","4.8","1323","22"
"6353","4.7","1266","32"
"6354","4.76","1278","26"
"6355","4.609999999999999","1240","41"
"6356","4.7299999999999995","1299","29"
"6357","4.66","1416","36"
"6358","4.81","1343","21"
"6359","4.71","1336","31"
"6360","-5.22","1255","24"
"6361","4.569999999999999","1406","45"
"6362","4.4399999999999995","1349","58"
"6363","4.71","1232","31"
"6364","-7.439999999999992","1295","246"
"6365","-5.390000000000001","1313","41"
"6366","4.3","1390","72"
"6367","4.55","1296","47"
"6368","4.6899999999999995","1248","33"
"6369","4.82","1293","20"
"6370","-5.2","1394","22"
"6371","4.68","1257","34"
"6372","-5.390000000000001","1285","41"
"6373","4.81","1364","21"
"6374","4.83","1259","19"
"6375","4.74","1360","28"
"6376","4.39","1265","63"
"6377","4.79","1339","23"
"6378","4.82","1319","20"
"6379","4.74","1458","28"
"6380","3.9499999999999993","1453","107"
"6381","-5.15","1284","17"
"6382","-5.94","1289","96"
"6383","4.02","1362","100"
"6384","-5.680000000000001","1254","70"
"6385","4.1899999999999995","1358","83"
"6386","4.77","1308","25"
"6387","4.62","1332","40"
"6388","4.75","1354","27"
"6389","4.56","1263","46"
"6390","4.74","1283","28"
"6391","-13.499999999999863","1241","852"
"6392","3.2499999999999987","1323","177"
"6393","-5.45","1342","47"
"6394","4.7299999999999995","1247","29"
"6395","4.84","1296","18"
